product_id,base_product,product_search_code,name_zh,name_en,name_zhcn,description_zh,description_en,description_zhcn,brand,brand_zh,brand_en,primary_category,main_category_zh,main_category_en,price,original_price,price_range,average_rating,num_reviews,rating_count,store_code,store_name_zh,store_name_en,store_rating,store_type,has_stock,stock_status,country_of_origin,sales_volume,loyalty_point,url_zh,url_en,images,primary_image,keyword_source,collected_at,collection_page,name_zh_clean,name_en_clean,description_zh_clean,description_en_clean,embedding_text,cluster,cluster_label,score,query,keyword,system
B1625001_S_12448547304,B162500112448547304,BW01080,Apple iPhone 17 手機 256GB 薰衣草紫色  [每人限購1件],iPhone 17 256GB Lavender  [Each person is limited to purchasing 1 piece],Apple iPhone 17 手機 256GB 薰衣草紫色  [每人限購1件],iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,APPLE,Apple,Apple,AA31050500001,大腦場,Gadgets & Electronics,6898.0,6899.0,6000-8000,0.0,0,0,B1625001,香港蘇寧旗艦店,Hong Kong Suning Flagship Store,4.0,flagship_store,True,,China,0,0.0,main/%E9%A6%99%E6%B8%AF%E8%98%87%E5%AF%A7%E6%97%97%E8%89%A6%E5%BA%97/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E6%89%8B%E6%A9%9F/iPhone/Apple-iPhone-17-%E6%89%8B%E6%A9%9F-256GB-%E8%96%B0%E8%A1%A3%E8%8D%89%E7%B4%AB%E8%89%B2-%E6%AF%8F%E4%BA%BA%E9%99%90%E8%B3%BC1%E4%BB%B6/p/B1625001_S_12448547304,main/Hong-Kong-Suning-Flagship-Store/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/Gadgets-%26-Electronics/Mobile-Phone/iPhone/iPhone-17-256GB-Lavender-Each-person-is-limited-to-purchasing-1-piece/p/B1625001_S_12448547304,"[{'format': 'product', 'hoverImageUrl': '', 'imageType': 'PRIMARY', 'url': 'https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/dd8b/a30a/e578/MeQfXkCRxq20251209150003_300.jpg'}]",https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/dd8b/a30a/e578/MeQfXkCRxq20251209150003_300.jpg,apple,2026-04-09T22:57:30.623207,0,手机 薰衣草 紫色 每人 限购 件 17 256GB apple iphone gb 17 256gb,iphone 17 256gb lavender each person is limited to purchasing 1 piece,黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,手机 薰衣草 紫色 每人 限购 件 17 256GB apple iphone gb 17 256gb 黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb iphone 17 256gb lavender each person is limited to purchasing 1 piece 黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,12,airtag | air | iphone | macbook,0.6162551045417786,apple iphone,apple,semantic
B1625001_S_12448547447,B162500112448547447,BW01097,Apple iPhone 17 手機 256GB 白色  [每人限購1件],iPhone 17 256GB White  [Each person is limited to purchasing 1 piece],Apple iPhone 17 手機 256GB 白色  [每人限購1件],iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,APPLE,Apple,Apple,AA31050500001,大腦場,Gadgets & Electronics,6898.0,6899.0,6000-8000,0.0,0,0,B1625001,香港蘇寧旗艦店,Hong Kong Suning Flagship Store,4.0,flagship_store,True,,China,0,0.0,main/%E9%A6%99%E6%B8%AF%E8%98%87%E5%AF%A7%E6%97%97%E8%89%A6%E5%BA%97/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E6%89%8B%E6%A9%9F/iPhone/Apple-iPhone-17-%E6%89%8B%E6%A9%9F-256GB-%E7%99%BD%E8%89%B2-%E6%AF%8F%E4%BA%BA%E9%99%90%E8%B3%BC1%E4%BB%B6/p/B1625001_S_12448547447,main/Hong-Kong-Suning-Flagship-Store/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/Gadgets-%26-Electronics/Mobile-Phone/iPhone/iPhone-17-256GB-White-Each-person-is-limited-to-purchasing-1-piece/p/B1625001_S_12448547447,"[{'format': 'product', 'hoverImageUrl': '', 'imageType': 'PRIMARY', 'url': 'https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/f404/9c40/19a5/BByAQDgrLt20251209150010_300.jpg'}]",https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/f404/9c40/19a5/BByAQDgrLt20251209150010_300.jpg,apple,2026-04-09T22:57:30.623207,0,手机 白色 每人 限购 件 17 256GB apple iphone gb 17 256gb,iphone 17 256gb white each person is limited to purchasing 1 piece,黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,手机 白色 每人 限购 件 17 256GB apple iphone gb 17 256gb 黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb iphone 17 256gb white each person is limited to purchasing 1 piece 黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,12,airtag | air | iphone | macbook,0.6077865958213806,apple iphone,apple,semantic
D0004001_S_MH004FE_A,D0004001MH004FE_A,BY08322,Apple iPhone Air 緩衝邊框 - 黑色,iPhone Air Bumper - Black,Apple iPhone Air 缓冲边框 - 黑色,iPhone Air 緩衝邊框 - 黑色 - MH004FE/A,iPhone Air Bumper - Black,iPhone Air 缓冲边框 - 黑色 - MH004FE/A,APPLE,Apple,Apple,AA31252005051,大腦場,Gadgets & Electronics,299.0,99999.0,200-400,0.0,0,0,D0004001,香港 Apple Store 網上商店,Apple Online Store,4.0,flagship_store,True,inStock,,0,0.0,main/%E9%A6%99%E6%B8%AF-Apple-Store-%E7%B6%B2%E4%B8%8A%E5%95%86%E5%BA%97/s/D0004001/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E6%99%BA%E8%83%BD%E6%89%8B%E9%8C%B6%E5%8F%8A%E6%89%8B%E6%A9%9F%E9%80%B1%E9%82%8A/%E5%A4%96%E6%AE%BC-%E4%BF%9D%E8%AD%B7%E8%B2%BC-%E8%A7%B8%E6%8E%A7%E7%AD%86/%E6%89%8B%E6%8F%90%E9%9B%BB%E8%A9%B1%E5%A4%96%E6%AE%BC/Apple%E7%94%A2%E5%93%81%E9%81%A9%E7%94%A8/Apple-iPhone-Air-%E7%B7%A9%E8%A1%9D%E9%82%8A%E6%A1%86-%E9%BB%91%E8%89%B2/p/D0004001_S_MH004FE_A,main/Apple-Online-Store/s/D0004001/%E5%A4%A7%E8%85%A6%E5%A0%B4/Gadgets-%26-Electronics/Smart-Watch-%26-Phone-Accessories/Case-%26-Screen-Protector-%26-Stylus/Phone-Protective-Case/Apple/iPhone-Air-Bumper-Black/p/D0004001_S_MH004FE_A,"[{'format': 'product', 'hoverImageUrl': '', 'imageType': 'PRIMARY', 'url': 'https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/e31b/3383/72d4/znXwtlEbSe20251203142936_300.jpg'}]",https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/e31b/3383/72d4/znXwtlEbSe20251203142936_300.jpg,apple,2026-04-09T22:57:30.625215,0,apple iphone air 緩衝邊框-黑色,iphone air bumper-black,iphone air 緩衝邊框-黑色-mh004fe a,iphone air bumper-black,apple iphone air 緩衝邊框-黑色 iphone air 緩衝邊框-黑色-mh004fe a iphone air bumper-black iphone air bumper-black,12,airtag | air | iphone | macbook,0.5989077091217041,apple iphone,apple,semantic
B1625001_S_12448547448,B162500112448547448,BW01081,Apple iPhone 17 手機 256GB 霧藍色  [每人限購1件],iPhone 17 256GB Mist Blue  [ [Each person is limited to purchasing 1 piece],Apple iPhone 17 手機 256GB 霧藍色  [每人限購1件],iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,APPLE,Apple,Apple,AA31050500001,大腦場,Gadgets & Electronics,6898.0,6899.0,6000-8000,0.0,0,0,B1625001,香港蘇寧旗艦店,Hong Kong Suning Flagship Store,4.0,flagship_store,True,,China,10,0.0,main/%E9%A6%99%E6%B8%AF%E8%98%87%E5%AF%A7%E6%97%97%E8%89%A6%E5%BA%97/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E6%89%8B%E6%A9%9F/iPhone/Apple-iPhone-17-%E6%89%8B%E6%A9%9F-256GB-%E9%9C%A7%E8%97%8D%E8%89%B2-%E6%AF%8F%E4%BA%BA%E9%99%90%E8%B3%BC1%E4%BB%B6/p/B1625001_S_12448547448,main/Hong-Kong-Suning-Flagship-Store/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/Gadgets-%26-Electronics/Mobile-Phone/iPhone/iPhone-17-256GB-Mist-Blue-Each-person-is-limited-to-purchasing-1-piece/p/B1625001_S_12448547448,"[{'format': 'product', 'hoverImageUrl': '', 'imageType': 'PRIMARY', 'url': 'https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/f735/0ec2/b852/OVsZlPDteZ20251209150006_300.jpg'}]",https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/f735/0ec2/b852/OVsZlPDteZ20251209150006_300.jpg,apple,2026-04-09T22:57:30.623207,0,手机 雾 蓝色 每人 限购 件 17 256GB apple iphone gb 17 256gb,iphone 17 256gb mist blue each person is limited to purchasing 1 piece,黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,手机 雾 蓝色 每人 限购 件 17 256GB apple iphone gb 17 256gb 黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb iphone 17 256gb mist blue each person is limited to purchasing 1 piece 黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,12,airtag | air | iphone | macbook,0.5950758457183838,apple iphone,apple,semantic
B1625001_S_12450976466,B162500112450976466,CG42202,Apple iPad Air M4 11吋平板電腦 (2026) Wi‑Fi 256GB 太空灰,Apple iPad Air M4 11吋平板電腦 (2026) Wi‑Fi 256GB 太空灰,Apple iPad Air M4 11吋平板電腦 (2026) Wi‑Fi 256GB 太空灰,Apple iPad Air M4 11吋平板電腦 Wi‑Fi 128GB顏色：太空灰    藍色    星光色    紫色256GB顏色：太空灰    藍色    星光色    紫色512GB顏色：太空灰    藍色    星光色    紫色1TB顏色：太空灰    藍色    星光色    紫色Apple iPad Air M4 13吋平板電腦 Wi‑Fi 128GB顏色：太空灰    藍色    星光色    紫色256GB顏色：太空灰    藍色    星光色    紫色512GB顏色：太空灰    藍色    星光色    紫色1TB顏色：太空灰    藍色    星光色    紫色,Apple iPad Air M4 11吋平板電腦 Wi‑Fi 128GB顏色：太空灰    藍色    星光色    紫色256GB顏色：太空灰    藍色    星光色    紫色512GB顏色：太空灰    藍色    星光色    紫色1TB顏色：太空灰    藍色    星光色    紫色Apple iPad Air M4 13吋平板電腦 Wi‑Fi 128GB顏色：太空灰    藍色    星光色    紫色256GB顏色：太空灰    藍色    星光色    紫色512GB顏色：太空灰    藍色    星光色    紫色1TB顏色：太空灰    藍色    星光色    紫色,Apple iPad Air M4 11吋平板電腦 Wi‑Fi 128GB顏色：太空灰    藍色    星光色    紫色256GB顏色：太空灰    藍色    星光色    紫色512GB顏色：太空灰    藍色    星光色    紫色1TB顏色：太空灰    藍色    星光色    紫色Apple iPad Air M4 13吋平板電腦 Wi‑Fi 128GB顏色：太空灰    藍色    星光色    紫色256GB顏色：太空灰    藍色    星光色    紫色512GB顏色：太空灰    藍色    星光色    紫色1TB顏色：太空灰    藍色    星光色    紫色,APPLE,Apple,Apple,AA31100500001,大腦場,Gadgets & Electronics,5183.0,5399.0,4000-6000,0.0,0,0,B1625001,香港蘇寧旗艦店,Hong Kong Suning Flagship Store,4.0,flagship_store,True,,China,0,0.0,main/%E9%A6%99%E6%B8%AF%E8%98%87%E5%AF%A7%E6%97%97%E8%89%A6%E5%BA%97/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E5%B9%B3%E6%9D%BF%E9%9B%BB%E8%85%A6-%E9%9B%BB%E5%AD%90%E6%9B%B8%E9%96%B1%E8%AE%80%E5%99%A8/Apple-iPad/Apple-iPad-Air-M4-11%E5%90%8B%E5%B9%B3%E6%9D%BF%E9%9B%BB%E8%85%A6-2026-WiFi-256GB-%E5%A4%AA%E7%A9%BA%E7%81%B0/p/B1625001_S_12450976466,main/Hong-Kong-Suning-Flagship-Store/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/Gadgets-%26-Electronics/Tablet-%26-E-Book-Reader/Apple-iPad/Apple-iPad-Air-M4-11%E5%90%8B%E5%B9%B3%E6%9D%BF%E9%9B%BB%E8%85%A6-2026-WiFi-256GB-%E5%A4%AA%E7%A9%BA%E7%81%B0/p/B1625001_S_12450976466,"[{'format': 'product', 'hoverImageUrl': '', 'imageType': 'PRIMARY', 'url': 'https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/5939/5e2f/1d4e/jBWDcSqAGR20260310111405_300.jpg'}]",https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/5939/5e2f/1d4e/jBWDcSqAGR20260310111405_300.jpg,apple,2026-04-09T22:57:30.624214,0,apple ipad air m4 11吋平板電腦 2026 wi fi 256gb 太空灰,apple ipad air m4 11吋平板電腦 2026 wi fi 256gb 太空灰,Apple iPad Air M4 11 吋 平板 电脑 Wi Fi 128GB 颜色 太空 灰 蓝色 星光 色 紫色 256GB 颜色 太空 灰 蓝色 星光 色 紫色 512GB 颜色 太空 灰 蓝色 星光 色 紫色 1TB 颜色 太空 灰 蓝色 星光 色 紫色 Apple iPad Air M4 13 吋 平板 电脑 Wi Fi 128GB 颜色 太空 灰 蓝色 星光 色 紫色 256GB 颜色 太空 灰 蓝色 星光 色 紫色 512GB 颜色 太空 灰 蓝色 星光 色 紫色 1TB 颜色 太空 灰 蓝色 星光 色 紫色,Apple iPad Air M4 11 吋 平板 电脑 Wi Fi 128GB 颜色 太空 灰 蓝色 星光 色 紫色 256GB 颜色 太空 灰 蓝色 星光 色 紫色 512GB 颜色 太空 灰 蓝色 星光 色 紫色 1TB 颜色 太空 灰 蓝色 星光 色 紫色 Apple iPad Air M4 13 吋 平板 电脑 Wi Fi 128GB 颜色 太空 灰 蓝色 星光 色 紫色 256GB 颜色 太空 灰 蓝色 星光 色 紫色 512GB 颜色 太空 灰 蓝色 星光 色 紫色 1TB 颜色 太空 灰 蓝色 星光 色 紫色,apple ipad air m4 11吋平板電腦 2026 wi fi 256gb 太空灰 Apple iPad Air M4 11 吋 平板 电脑 Wi Fi 128GB 颜色 太空 灰 蓝色 星光 色 紫色 256GB 颜色 太空 灰 蓝色 星光 色 紫色 512GB 颜色 太空 灰 蓝色 星光 色 紫色 1TB 颜色 太空 灰 蓝色 星光 色 紫色 Apple iPad Air M4 13 吋 平板 电脑 Wi Fi 128GB 颜色 太空 灰 蓝色 星光 色 紫色 256GB 颜色 太空 灰 蓝色 星光 色 紫色 512GB 颜色 太空 灰 蓝色 星光 色 紫色 1TB 颜色 太空 灰 蓝色 星光 色 紫色 apple ipad air m4 11吋平板電腦 2026 wi fi 256gb 太空灰 Apple iPad Air M4 11 吋 平板 电脑 Wi Fi 128GB 颜色 太空 灰 蓝色 星光 色 紫色 256GB 颜色 太空 灰 蓝色 星光 色 紫色 512GB 颜色 太空 灰 蓝色 星光 色 紫色 1TB 颜色 太空 灰 蓝色 星光 色 紫色 Apple iPad Air M4 13 吋 平板 电脑 Wi Fi 128GB 颜色 太空 灰 蓝色 星光 色 紫色 256GB 颜色 太空 灰 蓝色 星光 色 紫色 512GB 颜色 太空 灰 蓝色 星光 色 紫色 1TB 颜色 太空 灰 蓝色 星光 色 紫色,12,airtag | air | iphone | macbook,0.5827043056488037,apple iphone,apple,semantic
B1625001_S_12448547446,B162500112448547446,BW01094,Apple iPhone 17 手機 256GB 黑色,iPhone 17 256GB Black,Apple iPhone 17 手機 256GB 黑色,iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,iPhone 17&nbsp;:&#128071;256GB:  黑色  白色  藍色  紫色  綠色512GB:  黑色  白色  藍色  紫色  綠色,APPLE,Apple,Apple,AA31050500001,大腦場,Gadgets & Electronics,6898.0,6899.0,6000-8000,0.0,0,0,B1625001,香港蘇寧旗艦店,Hong Kong Suning Flagship Store,4.0,flagship_store,True,,China,0,0.0,main/%E9%A6%99%E6%B8%AF%E8%98%87%E5%AF%A7%E6%97%97%E8%89%A6%E5%BA%97/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E6%89%8B%E6%A9%9F/iPhone/Apple-iPhone-17-%E6%89%8B%E6%A9%9F-256GB-%E9%BB%91%E8%89%B2/p/B1625001_S_12448547446,main/Hong-Kong-Suning-Flagship-Store/s/B1625001/%E5%A4%A7%E8%85%A6%E5%A0%B4/Gadgets-%26-Electronics/Mobile-Phone/iPhone/iPhone-17-256GB-Black/p/B1625001_S_12448547446,"[{'format': 'product', 'hoverImageUrl': '', 'imageType': 'PRIMARY', 'url': 'https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/f257/6cfb/1f50/rQtZYKnLKL20251209150003_300.jpg'}]",https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/f257/6cfb/1f50/rQtZYKnLKL20251209150003_300.jpg,apple,2026-04-09T22:57:30.623207,0,apple iphone 17 手機 256gb 黑色,iphone 17 256gb black,黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,apple iphone 17 手機 256gb 黑色 黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb iphone 17 256gb black 黑色 白色 蓝色 紫色 绿色 黑色 白色 蓝色 紫色 绿色 17 128071 256GB iphone nbsp gb gb 17 128071 256gb,12,airtag | air | iphone | macbook,0.5726680755615234,apple iphone,apple,semantic
S8062001_S_iPhone-17-Pro-512GB,S8062001iPhone-17-Pro-512GB,BV42156,iPhone 17 Pro 512GB 銀色,iPhone 17 Pro 512GB Silver,iPhone 17 Pro 512GB 銀色,請留意條款- 所有Apple產品一經銷售，本公司不能提供7日非人為損壞換機服務。同時，一經確認，所購買的產品亦不能提供退換/退貨服務。-購買任何 Apple iPhone 17 Pro Max / iPhone 17 Pro / iPhone 17 / iPhone 17 Air系列產品，於門市取貨時必須即場開盒及激活，如網上購買收貨時同樣(即收到的貨品已開盒及激活),"Please pay attention to the terms-When purchasing any Apple iPhone 17 Pro Max / iPhone 17 Pro / iPhone 17 / iPhone 17 Air series products, the box must be opened and activated on the spot when picking up the goods at the store, just like when purchasing online&nbsp;(that is, the goods received have been opened box and activation)",請留意條款- 所有Apple產品一經銷售，本公司不能提供7日非人為損壞換機服務。同時，一經確認，所購買的產品亦不能提供退換/退貨服務。-購買任何 Apple iPhone 17 Pro Max / iPhone 17 Pro / iPhone 17 / iPhone 17 Air系列產品，於門市取貨時必須即場開盒及激活，如網上購買收貨時同樣(即收到的貨品已開盒及激活),APPLE,Apple,Apple,AA31050500001,大腦場,Gadgets & Electronics,12829.0,13290.0,10000-20000,0.0,0,0,S8062001,飛天流動,Dreamteam,1.5,,True,,China,0,0.0,main/%E9%A3%9B%E5%A4%A9%E6%B5%81%E5%8B%95/s/S8062001/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E5%A4%A7%E8%85%A6%E5%A0%B4/%E6%89%8B%E6%A9%9F/iPhone/iPhone-17-Pro-512GB-%E9%8A%80%E8%89%B2/p/S8062001_S_iPhone-17-Pro-512GB,main/Dreamteam/s/S8062001/%E5%A4%A7%E8%85%A6%E5%A0%B4/Gadgets-%26-Electronics/Mobile-Phone/iPhone/iPhone-17-Pro-512GB-Silver/p/S8062001_S_iPhone-17-Pro-512GB,"[{'format': 'product', 'hoverImageUrl': '', 'imageType': 'PRIMARY', 'url': 'https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/36ff/021d/207d/NZPQTWSPPq20251009113101_300.png'}]",https://cdn-media.hktvmall.com/hktv-mms/HKTV/mms/uploadProductImage/36ff/021d/207d/NZPQTWSPPq20251009113101_300.png,apple,2026-04-09T22:57:30.624214,0,iphone 17 pro 512gb 銀色,iphone 17 pro 512gb silver,请 留意 条款 所有 Apple 产品 一经 销售 本 公司 不能 提供 7 日 非人 为 损坏 换机 服务 同时 一经 确认 所 购买 的 产品 亦 不能 提供 退换 退货 服务 购买 任何 Apple iPhone 17 Pro Max iPhone 17 Pro iPhone 17 iPhone 17 Air 系列产品 于 门市 取货 时 必须 即场 开盒 及 激活 如 网上 购买 收货 时 同样 即 收到 的 货品 已 开盒 及 激活,please pay attention to the terms-when purchasing any apple iphone 17 pro max iphone 17 pro iphone 17 iphone 17 air series products the box must be opened and activated on the spot when picking up the goods at the store just like when purchasing online nbsp that is the goods received have been opened box and activation,iphone 17 pro 512gb 銀色 请 留意 条款 所有 Apple 产品 一经 销售 本 公司 不能 提供 7 日 非人 为 损坏 换机 服务 同时 一经 确认 所 购买 的 产品 亦 不能 提供 退换 退货 服务 购买 任何 Apple iPhone 17 Pro Max iPhone 17 Pro iPhone 17 iPhone 17 Air 系列产品 于 门市 取货 时 必须 即场 开盒 及 激活 如 网上 购买 收货 时 同样 即 收到 的 货品 已 开盒 及 激活 iphone 17 pro 512gb silver please pay attention to the terms-when purchasing any apple iphone 17 pro max iphone 17 pro iphone 17 iphone 17 air series products the box must be opened and activated on the spot when picking up the goods at the store just like when purchasing online nbsp that is the goods received have been opened box and activation,12,airtag | air | iphone | macbook,0.568595290184021,apple iphone,apple,semantic
